   2.5960853e-02   1.2511456e+02
   2.6103495e-02   1.2512644e+02
   2.6246137e-02   1.2513808e+02
   2.6388779e-02   1.2514949e+02
   2.6531421e-02   1.2516066e+02
   2.6674063e-02   1.2517161e+02
   2.6816705e-02   1.2518234e+02
   2.6959347e-02   1.2519286e+02
   2.7101989e-02   1.2520316e+02
   2.7244631e-02   1.2521325e+02
   2.7387273e-02   1.2522315e+02
   2.7529915e-02   1.2523284e+02
   2.7672557e-02   1.2524234e+02
   2.7815199e-02   1.2525165e+02
   2.7957841e-02   1.2526077e+02
   2.8100483e-02   1.2526971e+02
   2.8243125e-02   1.2527847e+02
   2.8385767e-02   1.2528706e+02
   2.8528410e-02   1.2529547e+02
   2.8671052e-02   1.2530372e+02
   2.8813694e-02   1.2531180e+02
   2.8956336e-02   1.2531972e+02
   2.9098978e-02   1.2532749e+02
   2.9241620e-02   1.2533510e+02
   2.9384262e-02   1.2534256e+02
   2.9526904e-02   1.2534987e+02
   2.9669546e-02   1.2535703e+02
   2.9812188e-02   1.2536406e+02
   2.9954830e-02   1.2537095e+02
   3.0097472e-02   1.2537770e+02
   3.0240114e-02   1.2538431e+02
   3.0382756e-02   1.2539080e+02
   3.0525398e-02   1.2539716e+02
   3.0668040e-02   1.2540339e+02
   3.0810682e-02   1.2540951e+02
   3.0953324e-02   1.2541550e+02
   3.1095966e-02   1.2542137e+02
   3.1238608e-02   1.2542714e+02
   3.1381250e-02   1.2543278e+02
   3.1523893e-02   1.2543832e+02
   3.1666535e-02   1.2544375e+02
   3.1809177e-02   1.2544908e+02
   3.1951819e-02   1.2545430e+02
   3.2094461e-02   1.2545942e+02
   3.2237103e-02   1.2546444e+02
   3.2379745e-02   1.2546937e+02
   3.2522387e-02   1.2547419e+02
   3.2665029e-02   1.2547893e+02
   3.2807671e-02   1.2548358e+02
   3.2950313e-02   1.2548813e+02
   3.3092955e-02   1.2549260e+02
   3.3235597e-02   1.2549699e+02
   3.3378239e-02   1.2550129e+02
   3.3520881e-02   1.2550551e+02
   3.3663523e-02   1.2550964e+02
   3.3806165e-02   1.2551370e+02
   3.3948807e-02   1.2551769e+02
   3.4091449e-02   1.2552159e+02
   3.4234091e-02   1.2552543e+02
   3.4376733e-02   1.2552919e+02
   3.4519376e-02   1.2553288e+02
   3.4662018e-02   1.2553650e+02
   3.4804660e-02   1.2554005e+02
   3.4947302e-02   1.2554354e+02
   3.5089944e-02   1.2554696e+02
   3.5232586e-02   1.2555032e+02
   3.5375228e-02   1.2555362e+02
   3.5517870e-02   1.2555686e+02
   3.5660512e-02   1.2556003e+02
   3.5803154e-02   1.2556315e+02
   3.5945796e-02   1.2556621e+02
   3.6088438e-02   1.2556921e+02
   3.6231080e-02   1.2557216e+02
   3.6373722e-02   1.2557506e+02
   3.6516364e-02   1.2557790e+02
   3.6659006e-02   1.2558069e+02
   3.6801648e-02   1.2558344e+02
   3.6944290e-02   1.2558613e+02
   3.7086932e-02   1.2558877e+02
   3.7229574e-02   1.2559137e+02
   3.7372216e-02   1.2559392e+02
   3.7514859e-02   1.2559642e+02
   3.7657501e-02   1.2559888e+02
   3.7800143e-02   1.2560130e+02
   3.7942785e-02   1.2560367e+02
   3.8085427e-02   1.2560600e+02
   3.8228069e-02   1.2560830e+02
   3.8370711e-02   1.2561055e+02
   3.8513353e-02   1.2561276e+02
   3.8655995e-02   1.2561493e+02
   3.8798637e-02   1.2561707e+02
   3.8941279e-02   1.2561917e+02
   3.9083921e-02   1.2562123e+02
   3.9226563e-02   1.2562326e+02
   3.9369205e-02   1.2562525e+02
   3.9511847e-02   1.2562721e+02
   3.9654489e-02   1.2562914e+02
   3.9797131e-02   1.2563104e+02
   3.9939773e-02   1.2563290e+02
   4.0082415e-02   1.2563473e+02
   4.0225057e-02   1.2563653e+02
   4.0367699e-02   1.2563830e+02
   4.0510342e-02   1.2564005e+02
   4.0652984e-02   1.2564176e+02
   4.0795626e-02   1.2564345e+02
   4.0938268e-02   1.2564510e+02
   4.1080910e-02   1.2564674e+02
   4.1223552e-02   1.2564834e+02
   4.1366194e-02   1.2564992e+02
   4.1508836e-02   1.2565148e+02
   4.1651478e-02   1.2565301e+02
   4.1794120e-02   1.2565451e+02
   4.1936762e-02   1.2565600e+02
   4.2079404e-02   1.2565745e+02
   4.2222046e-02   1.2565889e+02
   4.2364688e-02   1.2566031e+02
   4.2507330e-02   1.2566170e+02
   4.2649972e-02   1.2566307e+02
   4.2792614e-02   1.2566442e+02
   4.2935256e-02   1.2566575e+02
   4.3077898e-02   1.2566706e+02
   4.3220540e-02   1.2566835e+02
   4.3363182e-02   1.2566962e+02
   4.3505825e-02   1.2567088e+02
   4.3648467e-02   1.2567211e+02
   4.3791109e-02   1.2567333e+02
   4.3933751e-02   1.2567453e+02
   4.4076393e-02   1.2567571e+02
   4.4219035e-02   1.2567688e+02
   4.4361677e-02   1.2567802e+02
   4.4504319e-02   1.2567916e+02
   4.4646961e-02   1.2568027e+02
   4.4789603e-02   1.2568138e+02
   4.4932245e-02   1.2568246e+02
   4.5074887e-02   1.2568353e+02
   4.5217529e-02   1.2568459e+02
   4.5360171e-02   1.2568563e+02
   4.5502813e-02   1.2568666e+02
   4.5645455e-02   1.2568768e+02
   4.5788097e-02   1.2568868e+02
   4.5930739e-02   1.2568967e+02
   4.6073381e-02   1.2569064e+02
   4.6216023e-02   1.2569160e+02
   4.6358665e-02   1.2569256e+02
   4.6501308e-02   1.2569349e+02
   4.6643950e-02   1.2569442e+02
   4.6786592e-02   1.2569534e+02
   4.6929234e-02   1.2569624e+02
   4.7071876e-02   1.2569713e+02
   4.7214518e-02   1.2569802e+02
   4.7357160e-02   1.2569889e+02
   4.7499802e-02   1.2569975e+02
   4.7642444e-02   1.2570060e+02
   4.7785086e-02   1.2570144e+02
   4.7927728e-02   1.2570227e+02
   4.8070370e-02   1.2570310e+02
   4.8213012e-02   1.2570391e+02
   4.8355654e-02   1.2570471e+02
   4.8498296e-02   1.2570551e+02
   4.8640938e-02   1.2570629e+02
   4.8783580e-02   1.2570707e+02
   4.8926222e-02   1.2570784e+02
   4.9068864e-02   1.2570860e+02
   4.9211506e-02   1.2570935e+02
   4.9354148e-02   1.2571010e+02
   4.9496791e-02   1.2571084e+02
   4.9639433e-02   1.2571156e+02
   4.9782075e-02   1.2571229e+02
   4.9924717e-02   1.2571300e+02
   5.0067359e-02   1.2571371e+02
   5.0210001e-02   1.2571441e+02
   5.0352643e-02   1.2571510e+02
   5.0495285e-02   1.2571579e+02
   5.0637927e-02   1.2571647e+02
   5.0780569e-02   1.2571715e+02
   5.0923211e-02   1.2571782e+02
   5.1065853e-02   1.2571848e+02
   5.1208495e-02   1.2571913e+02
   5.1351137e-02   1.2571978e+02
   5.1493779e-02   1.2572043e+02
   5.1636421e-02   1.2572107e+02
   5.1779063e-02   1.2572170e+02
   5.1921705e-02   1.2572233e+02
   5.2064347e-02   1.2572295e+02
   5.2206989e-02   1.2572357e+02
   5.2349631e-02   1.2572418e+02
   5.2492274e-02   1.2572479e+02
   5.2634916e-02   1.2572539e+02
   5.2777558e-02   1.2572599e+02
   5.2920200e-02   1.2572658e+02
   5.3062842e-02   1.2572717e+02
   5.3205484e-02   1.2572775e+02
   5.3348126e-02   1.2572833e+02
   5.3490768e-02   1.2572891e+02
   5.3633410e-02   1.2572948e+02
   5.3776052e-02   1.2573005e+02
   5.3918694e-02   1.2573061e+02
   5.4061336e-02   1.2573117e+02
   5.4203978e-02   1.2573173e+02
   5.4346620e-02   1.2573228e+02
   5.4489262e-02   1.2573283e+02
   5.4631904e-02   1.2573337e+02
   5.4774546e-02   1.2573391e+02
   5.4917188e-02   1.2573445e+02
   5.5059830e-02   1.2573498e+02
   5.5202472e-02   1.2573551e+02
   5.5345114e-02   1.2573604e+02
   5.5487757e-02   1.2573656e+02
   5.5630399e-02   1.2573709e+02
   5.5773041e-02   1.2573760e+02
   5.5915683e-02   1.2573812e+02
   5.6058325e-02   1.2573863e+02
   5.6200967e-02   1.2573914e+02
   5.6343609e-02   1.2573965e+02
   5.6486251e-02   1.2574015e+02
   5.6628893e-02   1.2574065e+02
   5.6771535e-02   1.2574115e+02
   5.6914177e-02   1.2574165e+02
   5.7056819e-02   1.2574214e+02
   5.7199461e-02   1.2574263e+02
   5.7342103e-02   1.2574312e+02
   5.7484745e-02   1.2574360e+02
   5.7627387e-02   1.2574409e+02
   5.7770029e-02   1.2574457e+02
   5.7912671e-02   1.2574505e+02
   5.8055313e-02   1.2574553e+02
   5.8197955e-02   1.2574600e+02
   5.8340598e-02   1.2574647e+02
   5.8483240e-02   1.2574694e+02
   5.8625882e-02   1.2574741e+02
   5.8768524e-02   1.2574788e+02
   5.8911166e-02   1.2574835e+02
   5.9053808e-02   1.2574881e+02
   5.9196450e-02   1.2574927e+02
   5.9339092e-02   1.2574973e+02
   5.9481734e-02   1.2575019e+02
   5.9624376e-02   1.2575064e+02
   5.9767018e-02   1.2575110e+02
   5.9909660e-02   1.2575155e+02
   6.0052302e-02   1.2575200e+02
   6.0194944e-02   1.2575245e+02
   6.0337586e-02   1.2575290e+02
   6.0480228e-02   1.2575334e+02
   6.0622870e-02   1.2575379e+02
   6.0765512e-02   1.2575423e+02
   6.0908154e-02   1.2575467e+02
   6.1050796e-02   1.2575511e+02
   6.1193438e-02   1.2575555e+02
   6.1336081e-02   1.2575599e+02
   6.1478723e-02   1.2575643e+02
   6.1621365e-02   1.2575686e+02
   6.1764007e-02   1.2575730e+02
   6.1906649e-02   1.2575773e+02
   6.2049291e-02   1.2575816e+02
   6.2191933e-02   1.2575859e+02
   6.2334575e-02   1.2575902e+02
   6.2477217e-02   1.2575945e+02
   6.2619859e-02   1.2575987e+02
   6.2762501e-02   1.2576030e+02
   6.2905143e-02   1.2576073e+02
   6.3047785e-02   1.2576115e+02
   6.3190427e-02   1.2576157e+02
   6.3333069e-02   1.2576199e+02
   6.3475711e-02   1.2576241e+02
   6.3618353e-02   1.2576283e+02
   6.3760995e-02   1.2576325e+02
   6.3903637e-02   1.2576367e+02
   6.4046279e-02   1.2576409e+02
   6.4188921e-02   1.2576450e+02
   6.4331564e-02   1.2576492e+02
   6.4474206e-02   1.2576533e+02
   6.4616848e-02   1.2576575e+02
   6.4759490e-02   1.2576616e+02
   6.4902132e-02   1.2576657e+02
   6.5044774e-02   1.2576698e+02
   6.5187416e-02   1.2576739e+02
   6.5330058e-02   1.2576780e+02
   6.5472700e-02   1.2576821e+02
   6.5615342e-02   1.2576862e+02
   6.5757984e-02   1.2576903e+02
   6.5900626e-02   1.2576944e+02
   6.6043268e-02   1.2576984e+02
   6.6185910e-02   1.2577025e+02
   6.6328552e-02   1.2577065e+02
   6.6471194e-02   1.2577106e+02
   6.6613836e-02   1.2577146e+02
   6.6756478e-02   1.2577186e+02
   6.6899120e-02   1.2577227e+02
   6.7041762e-02   1.2577267e+02
   6.7184404e-02   1.2577307e+02
   6.7327047e-02   1.2577347e+02
   6.7469689e-02   1.2577387e+02
   6.7612331e-02   1.2577427e+02
   6.7754973e-02   1.2577467e+02
   6.7897615e-02   1.2577507e+02
   6.8040257e-02   1.2577547e+02
   6.8182899e-02   1.2577586e+02
   6.8325541e-02   1.2577626e+02
   6.8468183e-02   1.2577666e+02
   6.8610825e-02   1.2577705e+02
   6.8753467e-02   1.2577745e+02
   6.8896109e-02   1.2577785e+02
   6.9038751e-02   1.2577824e+02
   6.9181393e-02   1.2577864e+02
   6.9324035e-02   1.2577903e+02
   6.9466677e-02   1.2577942e+02
   6.9609319e-02   1.2577982e+02
   6.9751961e-02   1.2578021e+02
   6.9894603e-02   1.2578060e+02
   7.0037245e-02   1.2578100e+02
   7.0179887e-02   1.2578139e+02
   7.0322530e-02   1.2578178e+02
   7.0465172e-02   1.2578217e+02
   7.0607814e-02   1.2578256e+02
   7.0750456e-02   1.2578295e+02
   7.0893098e-02   1.2578334e+02
   7.1035740e-02   1.2578373e+02
   7.1178382e-02   1.2578412e+02
   7.1321024e-02   1.2578451e+02
   7.1463666e-02   1.2578490e+02
   7.1606308e-02   1.2578529e+02
   7.1748950e-02   1.2578568e+02
   7.1891592e-02   1.2578606e+02
   7.2034234e-02   1.2578645e+02
   7.2176876e-02   1.2578684e+02
   7.2319518e-02   1.2578723e+02
   7.2462160e-02   1.2578761e+02
   7.2604802e-02   1.2578800e+02
   7.2747444e-02   1.2578839e+02
   7.2890086e-02   1.2578877e+02
   7.3032728e-02   1.2578916e+02
   7.3175370e-02   1.2578955e+02
   7.3318013e-02   1.2578993e+02
   7.3460655e-02   1.2579032e+02
   7.3603297e-02   1.2579070e+02
   7.3745939e-02   1.2579109e+02
   7.3888581e-02   1.2579147e+02
   7.4031223e-02   1.2579186e+02
   7.4173865e-02   1.2579224e+02
   7.4316507e-02   1.2579263e+02
   7.4459149e-02   1.2579301e+02
   7.4601791e-02   1.2579339e+02
   7.4744433e-02   1.2579378e+02
   7.4887075e-02   1.2579416e+02
   7.5029717e-02   1.2579454e+02
   7.5172359e-02   1.2579493e+02
   7.5315001e-02   1.2579531e+02
   7.5457643e-02   1.2579569e+02
   7.5600285e-02   1.2579607e+02
   7.5742927e-02   1.2579646e+02
   7.5885569e-02   1.2579684e+02
   7.6028211e-02   1.2579722e+02
   7.6170853e-02   1.2579760e+02
   7.6313496e-02   1.2579799e+02
   7.6456138e-02   1.2579837e+02
   7.6598780e-02   1.2579875e+02
   7.6741422e-02   1.2579913e+02
   7.6884064e-02   1.2579951e+02
   7.7026706e-02   1.2579989e+02
   7.7169348e-02   1.2580027e+02
   7.7311990e-02   1.2580065e+02
   7.7454632e-02   1.2580104e+02
   7.7597274e-02   1.2580142e+02
   7.7739916e-02   1.2580180e+02
   7.7882558e-02   1.2580218e+02
   7.8025200e-02   1.2580256e+02
   7.8167842e-02   1.2580294e+02
   7.8310484e-02   1.2580332e+02
   7.8453126e-02   1.2580370e+02
   7.8595768e-02   1.2580408e+02
   7.8738410e-02   1.2580446e+02
   7.8881052e-02   1.2580484e+02
   7.9023694e-02   1.2580522e+02
   7.9166336e-02   1.2580560e+02
   7.9308979e-02   1.2580597e+02
   7.9451621e-02   1.2580635e+02
   7.9594263e-02   1.2580673e+02
   7.9736905e-02   1.2580711e+02
   7.9879547e-02   1.2580749e+02
   8.0022189e-02   1.2580787e+02
   8.0164831e-02   1.2580825e+02
   8.0307473e-02   1.2580863e+02
   8.0450115e-02   1.2580901e+02
   8.0592757e-02   1.2580939e+02
   8.0735399e-02   1.2580976e+02
   8.0878041e-02   1.2581014e+02
   8.1020683e-02   1.2581052e+02
   8.1163325e-02   1.2581090e+02
   8.1305967e-02   1.2581128e+02
   8.1448609e-02   1.2581166e+02
   8.1591251e-02   1.2581203e+02
   8.1733893e-02   1.2581241e+02
   8.1876535e-02   1.2581279e+02
   8.2019177e-02   1.2581317e+02
   8.2161819e-02   1.2581355e+02
   8.2304462e-02   1.2581392e+02
   8.2447104e-02   1.2581430e+02
   8.2589746e-02   1.2581468e+02
   8.2732388e-02   1.2581506e+02
   8.2875030e-02   1.2581543e+02
   8.3017672e-02   1.2581581e+02
   8.3160314e-02   1.2581619e+02
   8.3302956e-02   1.2581657e+02
   8.3445598e-02   1.2581694e+02
   8.3588240e-02   1.2581732e+02
   8.3730882e-02   1.2581770e+02
   8.3873524e-02   1.2581808e+02
   8.4016166e-02   1.2581845e+02
   8.4158808e-02   1.2581883e+02
   8.4301450e-02   1.2581921e+02
   8.4444092e-02   1.2581958e+02
   8.4586734e-02   1.2581996e+02
   8.4729376e-02   1.2582034e+02
   8.4872018e-02   1.2582072e+02
   8.5014660e-02   1.2582109e+02
   8.5157302e-02   1.2582147e+02
   8.5299945e-02   1.2582185e+02
   8.5442587e-02   1.2582222e+02
   8.5585229e-02   1.2582260e+02
   8.5727871e-02   1.2582298e+02
   8.5870513e-02   1.2582335e+02
   8.6013155e-02   1.2582373e+02
   8.6155797e-02   1.2582411e+02
   8.6298439e-02   1.2582448e+02
   8.6441081e-02   1.2582486e+02
   8.6583723e-02   1.2582524e+02
   8.6726365e-02   1.2582561e+02
   8.6869007e-02   1.2582599e+02
   8.7011649e-02   1.2582637e+02
   8.7154291e-02   1.2582674e+02
   8.7296933e-02   1.2582712e+02
   8.7439575e-02   1.2582750e+02
   8.7582217e-02   1.2582787e+02
   8.7724859e-02   1.2582825e+02
   8.7867501e-02   1.2582862e+02
   8.8010143e-02   1.2582900e+02
   8.8152785e-02   1.2582938e+02
   8.8295428e-02   1.2582975e+02
   8.8438070e-02   1.2583013e+02
   8.8580712e-02   1.2583051e+02
   8.8723354e-02   1.2583088e+02
   8.8865996e-02   1.2583126e+02
   8.9008638e-02   1.2583163e+02
   8.9151280e-02   1.2583201e+02
   8.9293922e-02   1.2583239e+02
   8.9436564e-02   1.2583276e+02
   8.9579206e-02   1.2583314e+02
   8.9721848e-02   1.2583351e+02
   8.9864490e-02   1.2583389e+02
   9.0007132e-02   1.2583427e+02
   9.0149774e-02   1.2583464e+02
   9.0292416e-02   1.2583502e+02
   9.0435058e-02   1.2583539e+02
   9.0577700e-02   1.2583577e+02
   9.0720342e-02   1.2583615e+02
   9.0862984e-02   1.2583652e+02
   9.1005626e-02   1.2583690e+02
   9.1148268e-02   1.2583727e+02
   9.1290911e-02   1.2583765e+02
   9.1433553e-02   1.2583802e+02
   9.1576195e-02   1.2583840e+02
   9.1718837e-02   1.2583878e+02
   9.1861479e-02   1.2583915e+02
   9.2004121e-02   1.2583953e+02
   9.2146763e-02   1.2583990e+02
   9.2289405e-02   1.2584028e+02
   9.2432047e-02   1.2584065e+02
   9.2574689e-02   1.2584103e+02
   9.2717331e-02   1.2584141e+02
   9.2859973e-02   1.2584178e+02
   9.3002615e-02   1.2584216e+02
   9.3145257e-02   1.2584253e+02
   9.3287899e-02   1.2584291e+02
   9.3430541e-02   1.2584328e+02
   9.3573183e-02   1.2584366e+02
   9.3715825e-02   1.2584404e+02
   9.3858467e-02   1.2584441e+02
   9.4001109e-02   1.2584479e+02
   9.4143751e-02   1.2584516e+02
   9.4286394e-02   1.2584554e+02
   9.4429036e-02   1.2584591e+02
   9.4571678e-02   1.2584629e+02
   9.4714320e-02   1.2584666e+02
   9.4856962e-02   1.2584704e+02
   9.4999604e-02   1.2584742e+02
   9.5142246e-02   1.2584779e+02
   9.5284888e-02   1.2584817e+02
   9.5427530e-02   1.2584854e+02
   9.5570172e-02   1.2584892e+02
   9.5712814e-02   1.2584929e+02
   9.5855456e-02   1.2584967e+02
   9.5998098e-02   1.2585004e+02
   9.6140740e-02   1.2585042e+02
   9.6283382e-02   1.2585079e+02
   9.6426024e-02   1.2585117e+02
   9.6568666e-02   1.2585155e+02
   9.6711308e-02   1.2585192e+02
   9.6853950e-02   1.2585230e+02
   9.6996592e-02   1.2585267e+02
   9.7139234e-02   1.2585305e+02
   9.7281877e-02   1.2585342e+02
   9.7424519e-02   1.2585380e+02
   9.7567161e-02   1.2585417e+02
   9.7709803e-02   1.2585455e+02
   9.7852445e-02   1.2585492e+02
   9.7995087e-02   1.2585530e+02
   9.8137729e-02   1.2585568e+02
   9.8280371e-02   1.2585605e+02
   9.8423013e-02   1.2585643e+02
   9.8565655e-02   1.2585680e+02
   9.8708297e-02   1.2585718e+02
   9.8850939e-02   1.2585755e+02
   9.8993581e-02   1.2585793e+02
   9.9136223e-02   1.2585830e+02
   9.9278865e-02   1.2585868e+02
   9.9421507e-02   1.2585905e+02
   9.9564149e-02   1.2585943e+02
   9.9706791e-02   1.2585980e+02
   9.9849433e-02   1.2586018e+02
   9.9992075e-02   1.2586056e+02
   1.0013472e-01   1.2586093e+02
   1.0027736e-01   1.2586131e+02
   1.0042000e-01   1.2586168e+02
   1.0056264e-01   1.2586206e+02
   1.0070529e-01   1.2586243e+02
   1.0084793e-01   1.2586281e+02
   1.0099057e-01   1.2586318e+02
   1.0113321e-01   1.2586356e+02
   1.0127585e-01   1.2586393e+02
   1.0141850e-01   1.2586431e+02
   1.0156114e-01   1.2586468e+02
   1.0170378e-01   1.2586506e+02
   1.0184642e-01   1.2586543e+02
   1.0198906e-01   1.2586581e+02
   1.0213171e-01   1.2586618e+02
   1.0227435e-01   1.2586656e+02
   1.0241699e-01   1.2586694e+02
   1.0255963e-01   1.2586731e+02
   1.0270227e-01   1.2586769e+02
   1.0284492e-01   1.2586806e+02
   1.0298756e-01   1.2586844e+02
   1.0313020e-01   1.2586881e+02
   1.0327284e-01   1.2586919e+02
   1.0341548e-01   1.2586956e+02
   1.0355813e-01   1.2586994e+02
   1.0370077e-01   1.2587031e+02
   1.0384341e-01   1.2587069e+02
   1.0398605e-01   1.2587106e+02
   1.0412869e-01   1.2587144e+02
   1.0427134e-01   1.2587181e+02
   1.0441398e-01   1.2587219e+02
   1.0455662e-01   1.2587256e+02
   1.0469926e-01   1.2587294e+02
   1.0484191e-01   1.2587332e+02
